rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
-0.164834,0.0308522,-0.466952,0.00364196,0.0262589,0.0185664
-0.129226,0.0199266,-0.464924,0.00531024,0.0237514,0.0205959
-0.111861,0.0023668,-0.455809,0.0131097,0.0184953,0.0155001
-0.111396,-0.00606823,-0.451141,0.0146317,0.0155795,0.00783962
-0.122338,-0.010312,-0.436512,0.0124072,0.0101976,0.00284344
-0.106922,-0.0241266,-0.417,0.00961271,0.00959772,-0.00412285
-0.0853595,-0.0301597,-0.404442,0.0112595,0.0238907,-0.0143294
-0.0401986,-0.0209805,-0.390739,0.00233692,0.0465373,-0.0210169
-0.00271371,-0.0135073,-0.373652,-0.00581686,0.0455988,-0.0222363
0.0168027,-0.0109113,-0.361229,-0.00649831,0.0402693,-0.0186166
0.00608637,-0.0161414,-0.347103,-0.00420503,0.0245333,-0.0125915
-0.0250936,-0.0116436,-0.330474,-0.00752966,0.0130834,-0.00729924
-0.0589111,-0.0112671,-0.321487,-0.0102269,0.00883211,-0.00487274
-0.099797,-0.00500283,-0.314342,-0.00795342,0.00654877,-0.00420451
-0.134117,-0.00813045,-0.300865,-0.00314732,0.00030978,-0.0099445
-0.155318,-0.0118488,-0.284992,0.00210428,0.0019398,-0.0178943
-0.157233,-0.00373607,-0.279095,-0.000430524,0.0189457,-0.0225374
-0.118055,0.00215618,-0.273976,-0.00586891,0.0278011,-0.02331
-0.0690318,0.00819723,-0.26662,-0.0069268,0.0351212,-0.0160059
-0.013573,0.0116857,-0.261963,-0.0051325,0.0408718,-0.0117756
0.0337915,0.0191519,-0.256388,-0.0104236,0.0373209,-0.00693482
0.07778,0.0255411,-0.252868,-0.0136274,0.0376479,-0.00691289
0.105723,0.033697,-0.244023,-0.0124586,0.0383538,-0.00523239
0.0987593,0.0311468,-0.235413,-0.00865565,0.0293588,-0.00462836
0.0653838,0.032489,-0.230419,-0.00578661,0.0183218,-0.00709075
0.0146724,0.0311904,-0.220573,-0.00204715,0.00425202,-0.00669378
-0.0496988,0.0292253,-0.195561,-0.000785887,-0.00542813,-0.0102043
-0.111144,0.0368025,-0.187565,-0.00188111,-0.00229988,-0.0114678
-0.136524,0.0372237,-0.177454,-0.00435907,-0.00277546,-0.0070219
-0.109897,0.0410366,-0.170358,0.00144048,0.0147287,-0.00141394
-0.0629095,0.0427068,-0.16788,0.00697666,0.0385536,0.0035221
-0.00234759,0.0448823,-0.165786,0.00491476,0.0459834,0.00688779
0.0363021,0.0495047,-0.157161,0.00265862,0.0445407,0.00516456
0.0460772,0.0507998,-0.147246,0.00231297,0.0347022,-0.00114363
0.02291,0.0528825,-0.1457,0.00301537,0.0189785,-0.00547463
-0.00655841,0.0547803,-0.145087,0.00361551,0.00260255,-0.0142971
-0.0363469,0.0640001,-0.144511,0.00036858,-0.00145129,-0.0193027
-0.0700412,0.0678063,-0.144586,-0.0019448,0.00029137,-0.0139597
-0.0859517,0.0770624,-0.142679,-0.00510639,-0.00281166,-0.0100559
-0.0789609,0.0740631,-0.137096,-0.00443852,0.00247522,-0.00370121
-0.0594874,0.0808937,-0.132906,-0.00698364,0.0188088,-0.000931382
-0.0199336,0.0874823,-0.138109,-0.0130333,0.0308399,0.00063163
0.039376,0.0875926,-0.138159,-0.00984605,0.0346472,-0.00206035
0.118816,0.0826271,-0.133884,-0.00186078,0.0374574,-0.00163114
0.159621,0.0784089,-0.127257,0.00220788,0.0347384,-0.0027492
0.16375,0.0828638,-0.1141,-0.00402486,0.0241205,-0.00657684
0.128269,0.0815956,-0.105629,-0.00654164,0.00412717,-0.0074029
0.0575695,0.0770384,-0.0958452,-0.00148503,-0.00820687,-0.00201857
-0.0268451,0.0635416,-0.0799182,0.00487226,-0.0236733,0.000910759
-0.116198,0.0540656,-0.0680804,0.00843023,-0.0282506,0.00117415
-0.166884,0.0425744,-0.0558408,0.00394423,-0.0249278,0.00302577
-0.166347,0.0391336,-0.0457296,0.00406866,-0.00424929,0.00124288
-0.13803,0.0414794,-0.0400443,0.00116839,0.0151187,-0.00179356
-0.0867342,0.0484065,-0.0391806,-0.00800051,0.0221992,-0.00548601
-0.00838251,0.0459574,-0.0374924,-0.00941898,0.0209998,-0.00733632
0.0810179,0.0533649,-0.0460353,-0.00567088,0.034863,-0.00581795
0.143002,0.0611943,-0.0547979,-0.00270548,0.0352684,-0.00378144
0.167999,0.0642311,-0.0587615,-0.00276655,0.0239496,0.00186968
0.151939,0.0663957,-0.061662,0.000318915,0.00229894,0.00106406
0.095427,0.057444,-0.0601136,0.00600001,-0.0195682,0.00483894
0.0357034,0.0496096,-0.0576944,0.010259,-0.0320977,0.00392562
-0.0254971,0.0471792,-0.059721,0.0092442,-0.0272557,0.00304443
-0.0735101,0.0458189,-0.053942,0.00358863,-0.0233148,0.00613433
-0.0976874,0.0447646,-0.0501568,-0.00318238,-0.0193395,0.00367719
-0.0747879,0.0465062,-0.0578635,-0.00453407,-0.00542569,0.000367224
-0.0080901,0.0569448,-0.0666274,-0.00643519,0.0162323,-0.00124729
0.0599249,0.0654296,-0.0758481,-0.0111373,0.0343853,0.00395435
0.101925,0.0727901,-0.0866658,-0.0150163,0.0252481,0.00406122
0.13331,0.0731519,-0.0957014,-0.0147596,0.0123534,0.0107921
0.144772,0.0748672,-0.105159,-0.00615944,0.00712495,0.0128923
0.117554,0.0709929,-0.111461,-0.00419785,0.000115886,0.00869018
0.0562756,0.0732745,-0.114745,-0.0085018,-0.0152658,0.00646627
-0.00970784,0.0647583,-0.113489,-0.0052501,-0.0252807,0.00604564
-0.0505882,0.0547353,-0.109246,0.00548382,-0.0213934,0.00702959
-0.0700505,0.0483282,-0.11077,0.00779361,-0.00824286,0.00537556
-0.0902911,0.0524884,-0.112309,-0.000304118,-0.00201091,0.00484681
-0.0969652,0.0531285,-0.111639,-0.00633383,0.00419692,0.00585783
-0.0691996,0.0509676,-0.11282,-0.00156453,0.00720195,0.00667191
-0.0318648,0.0505672,-0.111949,0.00244008,0.0237019,0.0118465
0.0260682,0.0536439,-0.115827,-0.001903,0.0307244,0.0141153
0.0602292,0.0561691,-0.113569,-0.00244023,0.0268332,0.0150011
0.0810226,0.0517821,-0.109301,0.00437269,0.0222317,0.0101717
0.0986851,0.0438548,-0.103702,0.00817728,0.0105572,0.00903022
0.0950342,0.039513,-0.0959731,0.00825627,0.0102088,0.00822473
0.0582004,0.0376181,-0.0880454,0.00802977,0.00295752,0.0032801
-0.00282916,0.035164,-0.0753703,0.00826034,-0.0132127,0.000552416
-0.0827571,0.0340743,-0.0730646,0.0119823,-0.0234095,-0.00408173
-0.146174,0.0382531,-0.0683603,0.0129116,-0.0310134,-0.00261474
-0.18517,0.037166,-0.0631706,0.0150326,-0.0297358,-0.00270426
-0.216036,0.0446239,-0.0592904,0.0160241,-0.0201517,0.00185204
-0.193079,0.0519074,-0.0621927,0.0106053,-0.0123891,0.00499368
-0.120213,0.0632964,-0.0733375,0.0106319,0.0103845,0.0101575
-0.0100089,0.065702,-0.0857058,0.0183659,0.0396537,0.0144783
0.0814238,0.0711751,-0.0957422,0.0210039,0.0407201,0.00872505
0.120142,0.0747483,-0.0994674,0.0202544,0.0245497,0.00166601
0.108809,0.0783867,-0.0969715,0.0202591,8.99732e-05,-0.00626087
0.0589316,0.0739376,-0.0947475,0.0232848,-0.0169203,-0.00329113
-0.00858807,0.0779424,-0.0949131,0.0235237,-0.0280865,-0.000800848
-0.0604748,0.0798683,-0.0935544,0.0213138,-0.0345163,0.0025726
-0.110898,0.0810126,-0.0888883,0.0167205,-0.0276925,0.0094955
-0.142357,0.0860948,-0.0954703,0.017145,-0.0134811,0.0132822
-0.132608,0.0885649,-0.0999739,0.0213677,0.000843719,0.0151888
-0.115911,0.0948453,-0.0954223,0.0247641,0.00816745,0.0119969
-0.0907381,0.0951393,-0.0959635,0.0253099,0.00596766,0.00460017
-0.0764062,0.103857,-0.0961803,0.0233683,0.00762007,-0.00220215
-0.0676071,0.109673,-0.101305,0.0210458,0.00865911,-0.004722
-0.0578057,0.114676,-0.108153,0.0186025,0.00403695,0.000348389
-0.0604912,0.119978,-0.106472,0.0179476,-0.00161622,0.00486749
-0.0835105,0.118985,-0.105841,0.0147235,-0.00735958,0.00433564
-0.0986615,0.120666,-0.108126,0.00809634,-0.0113327,0.00166208
-0.105655,0.126115,-0.112163,0.00137296,-0.00793718,-0.000647426
-0.122152,0.130994,-0.118193,0.00212166,-0.00394415,-0.000412464
-0.150894,0.133018,-0.129098,-0.00266279,-0.0145769,-0.00101268
-0.184305,0.134985,-0.136803,-0.00361726,-0.0211184,0.00436312
-0.201121,0.131572,-0.145452,-0.00438184,-0.0231268,0.0106781
-0.179,0.12943,-0.16191,-0.00787446,-0.0164519,0.0129378
-0.154885,0.127378,-0.173315,-0.0115177,-0.00699765,0.0150029
-0.141693,0.12783,-0.195411,-0.0127954,-0.0044563,0.0113217
-0.149616,0.121363,-0.206369,-0.0101113,-0.0137793,0.00691473
-0.175133,0.115233,-0.225214,-0.0130107,-0.0227339,0.000222802
-0.215302,0.106604,-0.235943,-0.0190588,-0.0353285,0.000467002
-0.250744,0.102348,-0.246016,-0.0256639,-0.038736,-0.00200599
-0.282389,0.110694,-0.267551,-0.0316759,-0.0323341,0.000987113
-0.300573,0.116767,-0.286507,-0.0367425,-0.0345098,0.00686133
-0.280041,0.110508,-0.299657,-0.0352029,-0.038024,0.0110024
-0.233061,0.104117,-0.315911,-0.0266501,-0.0245012,0.0111105
-0.180457,0.107152,-0.337495,-0.0329611,-0.00595006,0.00556332
-0.148105,0.113581,-0.35908,-0.0407442,-0.0030403,-0.000175416
-0.146764,0.109136,-0.375577,-0.0372963,-0.0154693,-0.000569284
-0.175016,0.094279,-0.391194,-0.0235599,-0.0306247,0.00782156
-0.225508,0.0765061,-0.403469,-0.0173696,-0.0487487,0.0168587
-0.264927,0.064768,-0.417755,-0.0148546,-0.0551825,0.0173863
-0.277656,0.0514796,-0.41908,-0.0145215,-0.0463934,0.0148302
-0.283475,0.0406307,-0.422735,-0.014665,-0.0281977,0.00187075
-0.273185,0.0419761,-0.436616,-0.0165638,-0.0169973,-0.00452554
-0.262449,0.0427822,-0.434012,-0.0188084,-0.0150936,-0.00357509
-0.256972,0.0448189,-0.42972,-0.0176073,-0.015543,0.00249386
-0.254571,0.0445486,-0.430988,-0.014391,-0.0182322,0.00612921
-0.244151,0.0372407,-0.432203,-0.0127057,-0.0168967,0.0116775
-0.211401,0.0342604,-0.440278,-0.0105212,-0.00991054,0.0179853
-0.163543,0.0333253,-0.437856,-0.00623414,0.00315117,0.0241545
-0.130829,0.029358,-0.43054,-0.000782222,0.00639799,0.0150173
-0.127175,0.0312638,-0.419919,0.000377223,0.00562875,0.00066942
-0.138513,0.0347056,-0.408122,-0.00510157,0.010054,-0.0139506
-0.147352,0.0400141,-0.398809,-0.00434022,0.00329998,-0.0176718
-0.168367,0.0377545,-0.387278,0.00323464,0.00620486,-0.0204598
-0.193469,0.0303441,-0.369449,0.011393,0.00563993,-0.0140465
-0.218049,0.0213799,-0.357579,0.0124478,0.00434966,-0.00612646
-0.210642,0.00976729,-0.348788,0.0104563,0.0126135,0.00199807
-0.178403,0.00913426,-0.336245,0.00611992,0.0263847,0.00957751
-0.144494,0.00993717,-0.323436,-0.001923,0.0363045,0.00960928
-0.105861,0.00744765,-0.314023,-0.00875719,0.0446246,0.00479674
-0.0583474,0.00553167,-0.305476,-0.0100499,0.0564351,-0.00464815
-0.0109616,0.0111153,-0.294054,-0.0128734,0.0650748,-0.010589
0.0145023,0.0193923,-0.273048,-0.0171494,0.0612501,-0.0158743
0.00367072,0.0261437,-0.257615,-0.0157943,0.0500026,-0.0119087
-0.0291317,0.0280803,-0.244124,-0.0113848,0.0338494,-0.00430441
-0.0746038,0.0228765,-0.2268,-0.00642779,0.0210734,-0.0039289
-0.124892,0.0150513,-0.219701,-0.00293597,0.0187614,0.00180376
-0.152804,0.00915959,-0.211498,-0.00453024,0.0191324,0.0065285
-0.16238,-0.00271391,-0.206669,-0.00484439,0.0207375,0.00763136
-0.141461,-0.00713316,-0.207768,-0.00450402,0.0308313,0.00468314
-0.102621,0.00157178,-0.207781,-0.0076334,0.0430244,0.000478625
-0.0725804,-0.00495003,-0.213292,-0.0098526,0.0460855,0.00191784
-0.0600929,-0.0101591,-0.209697,-0.00388634,0.0348222,0.0104012
-0.0810238,-0.0241612,-0.196914,0.00963542,0.0171938,0.0133852
-0.121455,-0.0398233,-0.179692,0.0200528,0.00840715,0.0145746
-0.169171,-0.0497039,-0.163958,0.0229158,0.00236113,0.016824
-0.20993,-0.0607267,-0.146612,0.0205691,0.00698719,0.0122591
-0.233934,-0.0709625,-0.130888,0.0195302,0.0111104,0.00551772
-0.247094,-0.0840833,-0.114926,0.0202733,0.0165546,-0.000918508
-0.221806,-0.0979992,-0.0972823,0.0194374,0.0253241,-0.00425863
-0.139799,-0.104181,-0.0916758,0.0191289,0.0403698,-0.00351882
-0.042852,-0.100696,-0.0854248,0.0179435,0.0582983,-0.00106227
0.0344351,-0.0929453,-0.07892,0.0101749,0.0594997,-0.00358236
0.0549375,-0.0824434,-0.0752366,0.00389227,0.0381432,-0.00261295
0.0215015,-0.0841846,-0.0743013,0.00349827,0.00854279,-0.0026803
-0.0502789,-0.0819752,-0.0657227,0.00895828,-0.0171963,-0.00168359
-0.148224,-0.0773178,-0.0717415,0.0081943,-0.0320477,0.00432593
-0.270158,-0.0758552,-0.0733847,0.00683255,-0.0484918,0.00788337
-0.403617,-0.0715857,-0.072268,0.00574604,-0.0589973,0.0117859
-0.55408,-0.0690437,-0.0866741,0.0076383,-0.0636192,0.0100093
-0.727682,-0.0714508,-0.0992211,0.00604856,-0.074984,0.0119693
-0.937406,-0.0637335,-0.120897,0.00596999,-0.0851952,0.0187862
-1.15897,-0.0548513,-0.164165,-0.000109896,-0.106721,0.0199741
-1.41039,-0.0366459,-0.207456,-0.00854055,-0.130745,0.0294353
-1.73309,-0.0169349,-0.262801,-0.0143998,-0.157785,0.0458881
-2.16339,0.00668811,-0.324435,-0.0176016,-0.210862,0.0679011
-2.6117,0.00386493,-0.380221,-0.0154631,-0.275493,0.0937066
-3.06819,0.00383643,-0.474125,-0.000606686,-0.314233,0.129848
-3.43098,0.0117162,-0.578629,0.0069926,-0.324553,0.152345
-3.72658,0.00686341,-0.659396,0.00768924,-0.329636,0.163077
-3.93677,0.00799536,-0.756519,0.00805037,-0.3161,0.167929
-4.00407,0.0212249,-0.84491,0.00263472,-0.299292,0.161263
-3.95325,0.0250675,-0.932959,-0.0031822,-0.254459,0.144697
-3.82209,0.0476911,-1.05051,-0.0139289,-0.199505,0.121448
-3.7713,0.129254,-1.16017,-0.0385752,-0.177902,0.100733
-3.6843,0.164855,-1.2332,-0.0681271,-0.193363,0.0732235
-3.57168,0.196091,-1.32776,-0.0626115,-0.210794,0.0473014
-3.45325,0.222081,-1.38377,-0.0636993,-0.165944,0.026579
-3.33527,0.25353,-1.42173,-0.0778401,-0.144467,0.0230628
-3.27963,0.290129,-1.44002,-0.0922414,-0.157851,0.0416163
-3.25964,0.30929,-1.46928,-0.0968129,-0.149838,0.0597582
-3.24835,0.319069,-1.49184,-0.0953057,-0.145228,0.0705159
-3.26474,0.318757,-1.4915,-0.0929441,-0.13751,0.0684886
-3.32612,0.317123,-1.50141,-0.0908759,-0.137958,0.0732758
-3.43391,0.32093,-1.51594,-0.083776,-0.156383,0.0802364
-3.5536,0.316002,-1.52909,-0.0714163,-0.182439,0.0864725
-3.66586,0.297641,-1.55947,-0.0526392,-0.201791,0.0900636
-3.75967,0.279606,-1.61129,-0.0435349,-0.215815,0.101829
-3.84491,0.283918,-1.66885,-0.0390749,-0.233552,0.109733
-3.8946,0.286668,-1.7381,-0.0395901,-0.251393,0.118417
-3.82729,0.26353,-1.83065,-0.0383359,-0.26001,0.130805
-3.68516,0.236764,-1.92296,-0.0402719,-0.236128,0.123113
-3.54817,0.222979,-2.00452,-0.0593486,-0.18853,0.111617
-3.36941,0.228187,-2.09709,-0.0912237,-0.181906,0.112662
-3.16107,0.223777,-2.19176,-0.118699,-0.179444,0.114982
-2.87375,0.206672,-2.28851,-0.134752,-0.135253,0.113983
-2.56808,0.195488,-2.37801,-0.152138,-0.0953346,0.105811
-2.30329,0.200575,-2.43011,-0.177972,-0.0674753,0.0895056
-2.02495,0.188747,-2.49697,-0.202938,-0.0573975,0.0815505
-1.7063,0.155168,-2.5716,-0.213115,-0.0431495,0.0867342
-1.46241,0.13427,-2.59957,-0.214424,-0.0105267,0.0990775
-1.39111,0.129207,-2.57792,-0.224818,0.00781125,0.108305
-1.36041,0.0963903,-2.60878,-0.233958,-0.0250626,0.12733
-1.26406,0.0410118,-2.67727,-0.224388,-0.0806415,0.143483
-1.14306,-0.0155181,-2.67639,-0.19968,-0.0843775,0.152932
-1.04595,-0.0639926,-2.62205,-0.188866,-0.0525604,0.155018
-0.927731,-0.120827,-2.6036,-0.198545,-0.0188468,0.153269
-0.706152,-0.16411,-2.62901,-0.213545,0.0107682,0.14347
-0.533448,-0.161366,-2.59991,-0.223088,0.0478636,0.115645
-0.460409,-0.144638,-2.51232,-0.228093,0.0953445,0.101751
-0.356904,-0.149472,-2.4709,-0.22933,0.112417,0.0946743
-0.214069,-0.150361,-2.44064,-0.221584,0.133932,0.086594
-0.072867,-0.145922,-2.37458,-0.20487,0.177466,0.079038
0.0237246,-0.145279,-2.29396,-0.19051,0.19229,0.0813881
0.0427565,-0.144999,-2.21148,-0.175066,0.176636,0.0960688
0.0430324,-0.164457,-2.12961,-0.155598,0.146615,0.11612
0.0606009,-0.205899,-2.05901,-0.122067,0.131602,0.130932
