rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
0.296818,-0.0145137,-5.50979,1.5601,-2.06506,0.247828
0.152803,0.145304,-4.47843,1.39486,-2.19015,0.24421
0.166372,0.25784,-3.49488,1.26149,-2.18468,0.169541
0.180446,0.424161,-2.61554,1.12126,-2.16152,0.114176
0.340788,0.525795,-1.77005,0.925579,-2.05851,0.0473015
0.465338,0.575956,-1.02794,0.750206,-1.90271,0.00635159
0.248447,0.614965,-0.469649,0.60351,-1.6698,-0.0209965
-0.0555849,0.582349,-0.0939946,0.500861,-1.37634,-0.0161253
-0.2014,0.518898,0.109112,0.455646,-1.07505,0.0463008
-0.183151,0.453534,0.315011,0.398141,-0.743325,0.076545
0.0145463,0.343342,0.401719,0.315383,-0.414747,0.0438691
0.269212,0.279514,0.441426,0.240112,-0.148248,0.00378394
0.464181,0.257679,0.50367,0.173589,0.0967309,-0.0623786
0.317306,0.229021,0.408684,0.0959628,0.184169,-0.0386316
-0.131968,0.229289,0.254353,0.000173941,0.133819,0.0128485
-0.547209,0.222054,0.153234,-0.114161,0.0609,0.0214527
-0.566314,0.173957,0.127415,-0.199748,0.0638217,0.0261675
-0.239654,0.0917539,0.101558,-0.223775,0.123785,0.00850809
0.147534,-0.00304904,0.0892074,-0.181337,0.192859,-0.0347439
0.318812,-0.0613957,0.107065,-0.08088,0.218873,-0.0528803
0.165651,-0.0800684,0.0468778,0.0148669,0.165588,-0.0442387
-0.179084,-0.0722808,-0.0577051,0.0381107,0.0620065,-0.0138271
-0.47883,-0.0399796,-0.117281,0.0129421,0.000264466,0.0083108
-0.550937,-0.0184219,-0.141292,-0.00732264,0.0154783,0.0101657
-0.327144,0.0142777,-0.134548,-0.00489587,0.0552322,0.0153105
0.0729445,0.0272883,-0.117687,-0.00536889,0.0962641,-0.0240552
0.332004,0.0549615,-0.0826767,0.00082165,0.103905,-0.0278442
0.342621,0.0754718,-0.034224,-0.00863294,0.0613965,-0.0110788
